baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_ID	condition
HMGA1	11117.4677621857	-0.790882205469814	0.0721344214529266	-10.9640056652555	5.69228031410704e-28	2.14493147288657e-27	HMGA1	UNCHANGED
HMGB1	10610.7070066462	0.333081979676616	0.0432661056010627	7.69845067055064	1.37725882127721e-14	3.34648115998841e-14	HMGB1	UNCHANGED
HMGB2	10678.9267590714	-0.343891155390434	0.0789420770033697	-4.35624661073656	1.32311699906039e-05	2.10728653056135e-05	HMGB2	UNCHANGED
HMGB3	1149.1306829596	-0.470312005662093	0.087401683400082	-5.38104058601749	7.40564938573334e-08	1.33662043282724e-07	HMGB3	UNCHANGED
HMGCL	549.227635753281	0.512551120132015	0.0541790325575484	9.46032248891835	3.06994921799377e-21	9.39859523363897e-21	HMGCL	UNCHANGED
HMGCR	1697.10802270866	-0.0319317096429097	0.0488369508602379	-0.653843228957765	0.513212812462656	0.548254870680375	HMGCR	UNCHANGED
HMGCS1	1566.14560537477	-0.682479177413956	0.0596311756848605	-11.4450062333288	2.49086569678606e-30	1.00343148959926e-29	HMGCS1	UNCHANGED
HMGN1	8872.50973872418	-0.557846277438274	0.0464847482106338	-12.0006302908329	3.52600937097247e-33	1.537430315492e-32	HMGN1	UNCHANGED
HMGN2	5059.24151944449	1.53926108486626	0.0570711562410298	26.9709111615939	3.24355565489202e-160	8.00248289968268e-159	HMGN2	UNCHANGED
HMGN3	2229.86205441756	-0.331185652070294	0.0560601724191953	-5.90768165309627	3.46955659223054e-09	6.6611821546257e-09	HMGN3	UNCHANGED
HMGN4	1770.90265775105	0.312189373325923	0.0346655528173081	9.00575204933844	2.14192682017744e-19	6.19239447880035e-19	HMGN4	UNCHANGED
HMGN5	245.891537802871	0.391709507046521	0.105941988090442	3.6973962270004	0.000217822216998641	0.000322475057883543	HMGN5	UNCHANGED
HMGXB3	2515.03308355955	0.143919816133458	0.0394335794113713	3.64967670401122	0.000262570566210997	0.00038698905589011	HMGXB3	UNCHANGED
HMGXB4	1296.6834744139	0.117760524460783	0.0510274659037941	2.30778703929381	0.0210109841468715	0.0265590335135776	HMGXB4	UNCHANGED
HMMR	455.742956855305	1.03704679181637	0.112440728840199	9.22305291430674	2.88759247006712e-20	8.57082087264071e-20	HMMR	UNCHANGED
HMOX1	1727.08057157974	-1.11693431994384	0.168443622178177	-6.63090893855492	3.33626017120098e-11	7.01947080203487e-11	HMOX1	UNCHANGED
HMOX2	824.894886360867	-0.319329561360974	0.0475679192679358	-6.71312864374594	1.90495025648971e-11	4.05415350254105e-11	HMOX2	UNCHANGED
HNMT	459.5231361633	0.148277456169841	0.186392119368844	0.795513547847055	0.426314833378099	0.461389763595492	HNMT	UNCHANGED
HNRNPA0	7405.09498558408	-0.884602447346216	0.0452479622686551	-19.5501057504862	4.11666734698324e-85	4.78595494870493e-84	HNRNPA0	UNCHANGED
HNRNPA1	16228.519851155	0.114509790676556	0.0548195507628459	2.0888494904297	0.0367212737865559	0.0452992636473294	HNRNPA1	UNCHANGED
HNRNPA1L2	2023.60365079267	2.41233202628749	0.0493613561716349	48.8708620139922	0	0	HNRNPA1L2	UP
HNRNPA2B1	35735.3175336573	-0.692501318473839	0.0282508535143792	-24.5125804118225	1.08469390599384e-132	2.12362424503822e-131	HNRNPA2B1	UNCHANGED
HNRNPA3	8339.2696372111	0.53272438837934	0.0323917036825974	16.4463219841551	8.91183800585901e-61	7.10926067694898e-60	HNRNPA3	UNCHANGED
HNRNPA3P1	43.8997413318793	2.06382264642906	0.0549566620940564	37.5536389545803	0	0	HNRNPA3P1	UP
HNRNPAB	5103.21908169005	-0.234572562198926	0.045119712313023	-5.19889312616963	2.00478746055421e-07	3.52957818168286e-07	HNRNPAB	UNCHANGED
HNRNPC	16676.0208950388	-0.466329394726375	0.0292433316826161	-15.946520724367	3.01217409829378e-57	2.23911101171736e-56	HNRNPC	UNCHANGED
HNRNPD	11940.6294639274	-0.609521504582958	0.0263013951587807	-23.1744932503883	8.2347281558468e-119	1.4231332890572e-117	HNRNPD	UNCHANGED
HNRNPF	8290.82867013422	-0.515064980468405	0.0405556431973733	-12.7002049495732	5.89750595838203e-37	2.82815754072806e-36	HNRNPF	UNCHANGED
HNRNPH1	28959.0429177789	-1.10494204342746	0.0408442988310874	-27.0525403801635	3.56546832135704e-161	8.85681823334818e-160	HNRNPH1	UNCHANGED
HNRNPH2	3689.11075510019	-0.596498390168747	0.0374652648336001	-15.9213712439525	4.5039677737319e-57	3.33893736047222e-56	HNRNPH2	UNCHANGED
HNRNPH3	8457.187523534	-0.735564079417074	0.0349180160524311	-21.0654602573236	1.65014661866847e-98	2.29233743650696e-97	HNRNPH3	UNCHANGED
HNRNPK	21400.2752956103	-0.257362006337084	0.0288857717382005	-8.90964619777601	5.11956729477693e-19	1.46110655193778e-18	HNRNPK	UNCHANGED
HNRNPL	6058.54461556747	0.512117041148944	0.0454246777652379	11.2739829172955	1.76405416872499e-29	6.94476920936679e-29	HNRNPL	UNCHANGED
HNRNPM	9313.30006127127	-0.71765614558504	0.0310992285460776	-23.0763327303035	8.00452340258643e-118	1.36817128064585e-116	HNRNPM	UNCHANGED
HNRNPR	7253.03378724606	-0.467012474794088	0.025685201924031	-18.1821609257879	7.14615374008296e-74	7.1363375948356e-73	HNRNPR	UNCHANGED
HNRNPU	23428.0858980711	-0.147540617238576	0.0279213927867674	-5.28414246256723	1.2629494370608e-07	2.24746468850326e-07	HNRNPU	UNCHANGED
HNRNPUL1	16620.0370725214	-0.788783580538962	0.0338097169867904	-23.3300852783578	2.19549522170038e-120	3.84299765531984e-119	HNRNPUL1	UNCHANGED
HNRNPUL2	2801.7327196568	0.826738800449929	0.0266757897453284	30.992102139908	6.88740874025636e-211	2.31812321952147e-209	HNRNPUL2	UNCHANGED
HOMER1	52.7765270459758	-0.203414469307339	0.122583497521352	-1.65939521567254	0.0970361797376898	0.114175608549796	HOMER1	UNCHANGED
HOMER2	397.666923647662	-1.22561378966744	0.130046636933361	-9.42441741338895	4.32499811680837e-21	1.31669750038513e-20	HOMER2	UNCHANGED
HOMER3	1700.70270297586	0.0165836632749027	0.123704234846759	0.134058977814672	0.893355937722915	0.904724176101634	HOMER3	UNCHANGED
HOMEZ	539.76036971056	0.596292844888733	0.0749560224275346	7.95523595806078	1.78790433293405e-15	4.48209120704502e-15	HOMEZ	UNCHANGED
HOOK1	143.157419531576	-0.0586451183032823	0.167015168885997	-0.351136478766866	0.725485962065382	0.752008361556146	HOOK1	UNCHANGED
HOOK2	625.604349565954	0.135261893748054	0.0497680265022891	2.71784724559718	0.00657081661181759	0.00872242911160935	HOOK2	UNCHANGED
HOOK3	3734.70237940768	0.812756758552289	0.0537481109165511	15.1215874324247	1.16695215165003e-51	7.72654111338409e-51	HOOK3	UNCHANGED
HOPX	1175.86060132932	-0.138015570155203	0.159052360124194	-0.867736700338401	0.385538489745698	0.420219613261054	HOPX	UNCHANGED
HOXA1	102.947935228576	-0.665531281466654	0.139635019545986	-4.76622041970979	1.877138983951e-06	3.13911986198217e-06	HOXA1	UNCHANGED
HOXA10	1478.53827478593	-0.372506067929156	0.169065398912197	-2.20332528315043	0.0275718302004476	0.0344411006112121	HOXA10	UNCHANGED
HOXA3	794.937504952038	-0.454669007784656	0.200160516663561	-2.27152195329753	0.0231153995401914	0.029117873626636	HOXA3	UNCHANGED
HOXA4	139.382603893803	1.309823750226	0.182646886318751	7.17134453603623	7.42647397535262e-13	1.67880801619445e-12	HOXA4	UNCHANGED
HOXA5	1175.379919963	-1.07317646047631	0.205748242242426	-5.21596903467987	1.82858723968822e-07	3.22613555230546e-07	HOXA5	UNCHANGED
HOXA6	384.266909509804	-0.34002507052439	0.221085110995275	-1.53798267551205	0.12405285078949	0.144144521881661	HOXA6	UNCHANGED
HOXA7	811.726755246316	-0.371276905390734	0.20608028133389	-1.80161295873424	0.0716063210029136	0.0855875771652117	HOXA7	UNCHANGED
HOXA9	2553.4427725784	-0.104839583280118	0.191987260573891	-0.546075729018321	0.585013882701323	0.617816811045703	HOXA9	UNCHANGED
HOXB2	935.531730446036	-1.15659614253557	0.164202016655247	-7.04373896310859	1.87148607588019e-12	4.1653713498699e-12	HOXB2	UNCHANGED
HOXB3	2621.18875671925	-0.192780944234082	0.199046255252657	-0.968523341418197	0.332783067557418	0.366417543589827	HOXB3	UNCHANGED
HOXB4	717.044471798412	-0.010166990407604	0.177141154048168	-0.0573948524962153	0.954230663357852	0.959244596600053	HOXB4	UNCHANGED
HP	1488.57421580187	-2.27225618838119	0.180512947627802	-12.58777399761	2.46527758301675e-36	1.16430714780414e-35	HP	DOWN
HP1BP3	8967.6713508811	0.331425019579107	0.0292531743572435	11.3295403613879	9.36951241999116e-30	3.72627764186738e-29	HP1BP3	UNCHANGED
HPCAL1	2040.28711627361	-0.165868555579332	0.0531233328804797	-3.12232961648911	0.00179425929133143	0.00249221724264033	HPCAL1	UNCHANGED
HPCAL4	46.1858952504133	-0.969135539246512	0.14857956515669	-6.52267045084212	6.9066503078073e-11	1.43324494018342e-10	HPCAL4	UNCHANGED
HPDL	113.395493578519	0.560469520998055	0.107312197952977	5.22279416216643	1.76243266021618e-07	3.11042695576266e-07	HPDL	UNCHANGED
HPGD	547.504780372753	-0.621465851026989	0.190108680979893	-3.26900301355896	0.00107927152049567	0.00152513359219973	HPGD	UNCHANGED
HPGDS	641.631223424878	0.192638165016957	0.214577708753431	0.897754786068276	0.369316294320595	0.403789271061368	HPGDS	UNCHANGED
HPRT1	1413.83055715754	-0.0996151646947388	0.0457758076090332	-2.17615307949436	0.029543816033159	0.0368116217826324	HPRT1	UNCHANGED
HPS1	3739.12286897555	-0.103583865928093	0.0345683208114349	-2.99649689359018	0.00273101020514662	0.00374249084335107	HPS1	UNCHANGED
HPS3	1591.17257741594	0.337928284878981	0.0490949446687545	6.88315848320018	5.85398367031605e-12	1.27318890954919e-11	HPS3	UNCHANGED
HPS4	3196.89867952692	0.531916579609527	0.0528515180483662	10.0643576429111	7.94039730399623e-24	2.64477802688085e-23	HPS4	UNCHANGED
HPS5	933.180913095299	0.520427220934423	0.042778216322039	12.1657064197486	4.73332710632938e-34	2.10681355487845e-33	HPS5	UNCHANGED
HPS6	571.66484016381	-0.21408999986782	0.0469680289144955	-4.55820703605782	5.15921667360349e-06	8.42991576650375e-06	HPS6	UNCHANGED
HPSE	629.722282238346	-1.74873058206053	0.145498103881484	-12.0189235145289	2.82629434755377e-33	1.23530019479254e-32	HPSE	UNCHANGED
HRAS	310.383657643311	-0.365084950966317	0.0433373180404174	-8.42426267878022	3.63029013548081e-17	9.71492366317012e-17	HRAS	UNCHANGED
HRH2	1026.6259196494	0.285579479676025	0.113110726497346	2.52477805173258	0.0115771380335946	0.0150564925767858	HRH2	UNCHANGED
HRH4	53.4163723170525	0.0482979663301283	0.149949186955398	0.322095553238942	0.747380306927936	0.77194376274381	HRH4	UNCHANGED
HS1BP3	830.20797549616	-0.494371132571848	0.0587256524288283	-8.41831656397506	3.81932601137701e-17	1.02007715292839e-16	HS1BP3	UNCHANGED
HS2ST1	1307.44364716835	0.398371938272433	0.0444786043669883	8.95648467261942	3.35194019936624e-19	9.61665558381711e-19	HS2ST1	UNCHANGED
HS3ST3B1	233.426777669954	-1.3568305408244	0.101415700631585	-13.3789002331443	8.03271108793865e-41	4.2460840724174e-40	HS3ST3B1	UNCHANGED
HS6ST1	1326.43737923382	-0.194759631974981	0.0648085700208159	-3.00515243450714	0.00265447779857276	0.00364205842896778	HS6ST1	UNCHANGED
HSBP1	2275.94749800968	0.112295399623625	0.0475502007765468	2.36161778057124	0.0181953910626308	0.0231529451036159	HSBP1	UNCHANGED
HSBP1L1	281.750708734019	-2.2796756498412	0.10284083565223	-22.1670276732312	7.14773169349628e-109	1.09937960673592e-107	HSBP1L1	DOWN
HSCB	209.856893889509	-0.168014391145193	0.0447832583959622	-3.75172323683222	0.000175623277255623	0.000261278559136776	HSCB	UNCHANGED
HSD11B1L	60.5609979948059	-0.554104558551828	0.0648122481866828	-8.54938031089134	1.23751122973014e-17	3.36451258045554e-17	HSD11B1L	UNCHANGED
HSD17B1	69.0281001138282	0.860653597673209	0.0775772879766067	11.0941439191937	1.33936173867821e-28	5.13924692480149e-28	HSD17B1	UNCHANGED
HSD17B10	958.68746633697	-0.423133997932384	0.0391193168867637	-10.8164976182279	2.87557136186076e-27	1.06226645328901e-26	HSD17B10	UNCHANGED
HSD17B11	4337.21106304775	0.616700605469205	0.0489186082633648	12.6066670202278	1.94026273474668e-36	9.1873925846342e-36	HSD17B11	UNCHANGED
HSD17B12	2148.48869053782	0.164263474728492	0.0489083289479156	3.35859920512564	0.000783385967511789	0.00111846346893376	HSD17B12	UNCHANGED
HSD17B13	62.5002682021816	0.596126424935845	0.0814828058004185	7.31597812667348	2.55513284652844e-13	5.87966315496786e-13	HSD17B13	UNCHANGED
HSD17B4	3580.14891097373	-0.133477804822334	0.0662860457530208	-2.01366371015202	0.0440448525483524	0.0537559168483249	HSD17B4	UNCHANGED
HSD17B7	228.329249293705	0.290670946608956	0.0553317295960725	5.25324165231929	1.49445248995238e-07	2.64733664764956e-07	HSD17B7	UNCHANGED
HSD17B7P2	129.009706248642	0.265141947359856	0.0875762657243412	3.02755484224948	0.00246540973621674	0.00338947216004079	HSD17B7P2	UNCHANGED
HSD17B8	198.628996751362	-0.53164014159401	0.0635659334998446	-8.36360157591816	6.08321068297719e-17	1.61208778852652e-16	HSD17B8	UNCHANGED
HSD3B7	233.465537653287	-0.145155762142012	0.117032131443926	-1.24030691700733	0.214861894956288	0.242578834713565	HSD3B7	UNCHANGED
HSDL1	619.03098504167	0.408988862963683	0.0584363476997763	6.99887790840236	2.58020579070267e-12	5.70501706155974e-12	HSDL1	UNCHANGED
HSDL2	1319.69199465496	-0.0623115432053712	0.0556082673625156	-1.12054459095365	0.262481761797796	0.293154814871463	HSDL2	UNCHANGED
HSF1	2738.8662443452	-0.33758509316265	0.0379201506134595	-8.90252511399114	5.45903199432452e-19	1.55717352597721e-18	HSF1	UNCHANGED
HSF2	748.117034434694	-0.278034371902656	0.0705937281994192	-3.93851378860797	8.19878832532901e-05	0.00012471444648865	HSF2	UNCHANGED
HSF4	175.693752903414	-0.796706267481584	0.078497996644905	-10.14938344332	3.33463431787455e-24	1.11889806881298e-23	HSF4	UNCHANGED
HSF5	85.3171365715202	0.946885259380931	0.113357563933657	8.3530840512337	6.65032913178134e-17	1.75810519229274e-16	HSF5	UNCHANGED
HSH2D	8043.63035443677	0.0822973766340018	0.0912281595522736	0.902104975458214	0.367001106110793	0.401459229826281	HSH2D	UNCHANGED
HSP90AA1	32262.8611128164	-0.0688402368781228	0.0469594604657484	-1.46595033663843	0.142661817198248	0.164522749211813	HSP90AA1	UNCHANGED
HSP90AB1	36826.7281238084	-0.125191430973472	0.0487745954347417	-2.56673438001086	0.0102661219111886	0.0134074322684445	HSP90AB1	UNCHANGED
HSP90AB2P	135.253567163686	0.0587429708930247	0.073404584630318	0.800262969797697	0.423558452935835	0.458679734783047	HSP90AB2P	UNCHANGED
HSP90B1	21430.7409052727	-0.0500057462993828	0.0556984729466996	-0.897793847009693	0.36929546561082	0.403789271061368	HSP90B1	UNCHANGED
HSP90B3P	47.2219263271267	-2.03168933784424	0.0764362127309091	-26.5801936707242	1.15024331051769e-155	2.75679193432867e-154	HSP90B3P	DOWN
HSPA13	1598.2866116911	-0.16433895757331	0.0597942521381356	-2.7484072748942	0.00598855707897935	0.00797377471871427	HSPA13	UNCHANGED
HSPA14	1324.5190933031	-0.369676376334291	0.0381768570570483	-9.6832585192091	3.55210354745784e-22	1.11952858916265e-21	HSPA14	UNCHANGED
HSPA1A	3535.11457919537	0.778023937212138	0.121093009232954	6.42501117232462	1.31859832353602e-10	2.69932696042056e-10	HSPA1A	UNCHANGED
HSPA1B	1381.77562954918	-1.71602137874006	0.133944039417445	-12.8114799747973	1.41411432510956e-37	6.92452479358766e-37	HSPA1B	UNCHANGED
HSPA1L	131.381671099051	-0.529590197630218	0.0689549121490597	-7.68023888545321	1.58792197752716e-14	3.84891957433511e-14	HSPA1L	UNCHANGED
HSPA2	55.8622165128788	0.00933621415660165	0.125078791347097	0.0746426636846322	0.94049902807297	0.947607574235206	HSPA2	UNCHANGED
HSPA4	3523.59132891067	-0.324469356465217	0.0415679904946963	-7.80575035270508	5.91485623580056e-15	1.45568736744313e-14	HSPA4	UNCHANGED
HSPA4L	141.739219136497	-0.46073818845974	0.18266603962387	-2.52229801121463	0.011659088754485	0.015157173245999	HSPA4L	UNCHANGED
HSPA5	30681.5870207069	-1.13694626942031	0.0860475603413897	-13.21299831058	7.38241628705399e-40	3.83358331477732e-39	HSPA5	UNCHANGED
HSPA6	468.707798359264	-0.389058654863856	0.161732205436502	-2.4055731745809	0.0161471178489194	0.0206598991132777	HSPA6	UNCHANGED
HSPA7	501.331168617999	-0.319331074857637	0.17996408065126	-1.77441561506068	0.0759944288531912	0.0904343441203586	HSPA7	UNCHANGED
HSPA8	36049.5363094195	0.124975037353388	0.0602872549215619	2.07299266679151	0.038172962036726	0.0470049854347896	HSPA8	UNCHANGED
HSPA9	7724.59136446664	-0.453944931261184	0.0406065924404899	-11.1790944272522	5.16139596806643e-29	2.00659618651567e-28	HSPA9	UNCHANGED
HSPB1	1592.15839179086	-0.574519260740807	0.0942750362088329	-6.09407626710599	1.10071177078901e-09	2.1619707961913e-09	HSPB1	UNCHANGED
HSPB11	717.476373529653	0.559816092590582	0.033531901147984	16.6950299095773	1.42447789041573e-62	1.16884359631178e-61	HSPB11	UNCHANGED
HSPBAP1	769.961805126524	-0.347832324946232	0.0528305141710282	-6.58392844370575	4.58177699935426e-11	9.5827154157956e-11	HSPBAP1	UNCHANGED
HSPBP1	658.747663263322	-0.207171700404652	0.048023948583732	-4.31392475034488	1.60381556078564e-05	2.54172484963921e-05	HSPBP1	UNCHANGED
HSPD1	6614.72346131519	0.481355045175221	0.0574806029994602	8.3742170411772	5.55922215949843e-17	1.47789657848197e-16	HSPD1	UNCHANGED
HSPE1	423.802838445668	2.41112754336879	0.0683306573502152	35.286175149919	9.56937502750565e-273	4.1246654021719e-271	HSPE1	UP
HSPG2	4850.16315481342	0.255882812004165	0.122517434246208	2.08854203957576	0.0367489673193034	0.0453231722027826	HSPG2	UNCHANGED
HSPH1	2745.40072800714	0.154171870075578	0.0791630281142332	1.94752365780028	0.0514719862892039	0.0624084957175638	HSPH1	UNCHANGED
HTATIP2	940.369718520378	-0.889726657757536	0.0802264952722341	-11.0901847916752	1.39998263070035e-28	5.36619001328202e-28	HTATIP2	UNCHANGED
HTATSF1	3507.63679405039	-0.55779942806945	0.0337353622214526	-16.5345616984287	2.068774300164e-61	1.66494344968918e-60	HTATSF1	UNCHANGED
HTR1F	317.633452926909	0.368325620945552	0.201184467577593	1.83078557395837	0.0671325543901042	0.0805369093095804	HTR1F	UNCHANGED
HTR7	169.431116307562	-0.349297918141641	0.182610718799392	-1.91280074049412	0.0557735663355611	0.0673395417282212	HTR7	UNCHANGED
HTR7P1	172.321633157237	0.987233105914944	0.0553583364220449	17.8335038536636	3.88305220858983e-71	3.72424664333088e-70	HTR7P1	UNCHANGED
HTRA2	901.584002771101	-0.154144203858554	0.0428521962608749	-3.5971132709315	0.000321768386076931	0.000471434132764871	HTRA2	UNCHANGED
HTRA3	839.618702179633	-0.174732626126068	0.163070120730013	-1.07151834648706	0.283936425916526	0.315887239810214	HTRA3	UNCHANGED
HTT	5605.9593880135	0.267908250139665	0.0368094224350349	7.27825193705491	3.38173359068724e-13	7.75395391220445e-13	HTT	UNCHANGED
HUS1	720.025126973125	0.58777707256293	0.034763155301258	16.9080472548952	3.92499886719392e-64	3.30518244376445e-63	HUS1	UNCHANGED
HUWE1	15062.1639066931	0.474215500546339	0.0326392246040704	14.5290063198131	7.93633251559522e-48	4.87032673509093e-47	HUWE1	UNCHANGED
HVCN1	1129.20724109406	0.11502069545253	0.114514924017009	1.00441664210899	0.315177831722467	0.348228394623455	HVCN1	UNCHANGED
HYAL2	313.154446034926	0.758077686958312	0.0789744300847976	9.59902700335206	8.07026376124381e-22	2.50801442907848e-21	HYAL2	UNCHANGED
HYAL3	685.530856393264	-0.302890220817605	0.102504371021434	-2.95490053545394	0.00312769868692303	0.00426237867794247	HYAL3	UNCHANGED
HYI	501.9792872344	-1.43854275908995	0.0680147071253767	-21.1504661254834	2.73228752347447e-99	3.81994813378066e-98	HYI	UNCHANGED
HYLS1	112.888350081172	0.798771786999572	0.0713943271332146	11.1881688514151	4.65956988494886e-29	1.81344074216157e-28	HYLS1	UNCHANGED
HYOU1	5697.72147847665	-0.135329530655693	0.0572843596741825	-2.36241674735319	0.0181562189390022	0.0231057961873987	HYOU1	UNCHANGED
IAH1	781.941867618613	-0.523281213237091	0.0315088165220697	-16.6074537541126	6.15508933719724e-62	4.99042745145992e-61	IAH1	UNCHANGED
IARS2	2628.75326466799	0.0121007871092167	0.0398972035283378	0.303299129740306	0.761661909340733	0.785355817072682	IARS2	UNCHANGED
IBTK	2417.9862562617	0.347517629074717	0.0368573901055115	9.42870963136239	4.15164741300604e-21	1.26498225869882e-20	IBTK	UNCHANGED
ICA1	743.498170560642	-1.26494143172484	0.11630959708269	-10.8756410773698	1.50593403892795e-27	5.61251219908042e-27	ICA1	UNCHANGED
ICA1L	409.174944373572	1.34320801398109	0.0694653799528778	19.3363660415053	2.65541526384352e-83	3.01324697733752e-82	ICA1L	UNCHANGED
ICAM1	2914.53998075988	-1.81887241787021	0.133790482533883	-13.5949312942314	4.29163500274615e-42	2.32837212462422e-41	ICAM1	UNCHANGED
ICAM2	1248.46481842239	0.381275822989851	0.0569761919676161	6.6918446077716	2.20374815137969e-11	4.66910308738985e-11	ICAM2	UNCHANGED
ICAM3	7609.49173593762	-1.18224407669838	0.0768542025608313	-15.3829463751526	2.13028823773356e-53	1.46013785245031e-52	ICAM3	UNCHANGED
ICAM4	314.360022643023	-0.219106899659494	0.104748504434591	-2.09174251071348	0.0364615555199241	0.0449941454050891	ICAM4	UNCHANGED
ICAM5	288.675655343743	-0.451863982141098	0.167643203796979	-2.69539099651375	0.00703060770136802	0.009313505464458	ICAM5	UNCHANGED
ICMT	1671.91636040074	0.0130879372448208	0.0670830874879576	0.195100400636305	0.845314348941611	0.860946387896541	ICMT	UNCHANGED
ICOS	136.030605071608	-0.94920943417286	0.151576821499839	-6.26223339941104	3.79502342057701e-10	7.62290116069116e-10	ICOS	UNCHANGED
ICOSLG	1209.44619291603	-1.40308959441029	0.124481623784856	-11.2714596078477	1.81535252816459e-29	7.14156541112367e-29	ICOSLG	UNCHANGED
ID1	261.168751687734	-1.34544271339496	0.145023287557462	-9.27742527462602	1.73623295268858e-20	5.19440887491604e-20	ID1	UNCHANGED
ID2	3721.00125405004	-1.33027880549358	0.113640340047668	-11.7060438655461	1.18689510939867e-31	4.9742856141401e-31	ID2	UNCHANGED
ID3	48.7294334378956	-0.758301536168969	0.152480694943084	-4.97309863686036	6.58911133358222e-07	1.12571297340928e-06	ID3	UNCHANGED
IDE	1455.49896705329	-0.256009693203671	0.0419769041957567	-6.09882262898154	1.06852553504503e-09	2.10102253149406e-09	IDE	UNCHANGED
IDH1	2494.18536250864	0.508248790132147	0.0888201846824623	5.72222172188865	1.05139969113602e-08	1.97715358369344e-08	IDH1	UNCHANGED
IDH2	5190.73752686104	-0.510164472131588	0.0434374316002135	-11.7448120972484	7.50892133423276e-32	3.16524109585652e-31	IDH2	UNCHANGED
IDH3A	1725.02418297509	0.189847768063806	0.0454096732392616	4.18077811446706	2.90513245718278e-05	4.53160770212819e-05	IDH3A	UNCHANGED
IDH3B	2532.9798530203	-0.689802748229626	0.030025324001925	-22.9740317934754	8.47690862619568e-117	1.42216443951791e-115	IDH3B	UNCHANGED
IDH3G	1989.81118673454	-0.61938308363363	0.0380963142332885	-16.2583466694637	1.94927310799183e-59	1.51401874947656e-58	IDH3G	UNCHANGED
IDI1	2547.02549902778	-0.78449254516095	0.0596322535388369	-13.155507273426	1.58218067905877e-39	8.13469132726821e-39	IDI1	UNCHANGED
IDS	7298.17780145292	0.0517695262833155	0.054876164849505	0.943388198233071	0.345482377491349	0.379519021511349	IDS	UNCHANGED
IDUA	1019.42638601204	-0.307920146084406	0.0626448301383571	-4.91533212564126	8.86320715118909e-07	1.50316133722732e-06	IDUA	UNCHANGED
IER2	12944.7762281114	-1.2939234887885	0.0822992118883946	-15.7221856576608	1.06582550877455e-55	7.67183311761481e-55	IER2	UNCHANGED
IER3	1524.37041469227	-3.09773136723766	0.163477055197044	-18.949028434014	4.49811425138399e-80	4.8856509871855e-79	IER3	DOWN
IER3IP1	693.305334905837	0.735885521726759	0.0407210937583495	18.071359430906	5.35771331606517e-73	5.26359132537754e-72	IER3IP1	UNCHANGED
IER5	3602.37055269533	-2.16966868318856	0.0933356727617949	-23.2458675122623	1.56625440840523e-119	2.71974591141068e-118	IER5	DOWN
IER5L	323.364317227023	-1.58884257776516	0.107200627586504	-14.8212059344807	1.06848835769468e-49	6.78617678547493e-49	IER5L	UNCHANGED
IFFO1	1552.78557263075	-0.165595151674515	0.0564428596131458	-2.93385474813801	0.00334780837901549	0.00455173020634816	IFFO1	UNCHANGED
IFFO2	1367.42952809796	-0.634544763687453	0.0827650655563137	-7.66681883742007	1.7631453165363e-14	4.26699948442707e-14	IFFO2	UNCHANGED
IFI16	5807.31045927355	0.0600166093559552	0.0722779387507501	0.830358618318129	0.406336054993999	0.441563993991985	IFI16	UNCHANGED
IFI27L1	173.115788074977	-1.65267435422542	0.0542332979974311	-30.4734252802348	5.86389752872284e-204	1.91454498654858e-202	IFI27L1	UNCHANGED
IFI27L2	252.018590801173	-1.10770920410903	0.096080521265013	-11.5289674694177	9.42674939883156e-31	3.84437928923927e-30	IFI27L2	UNCHANGED
IFI30	1337.17756899075	4.46845580475416	0.168352561973127	26.5422500993328	3.15574822987446e-155	7.51385031589106e-154	IFI30	UP
IFI35	734.253274662207	-0.765032923156748	0.0646541533280448	-11.8326957167793	2.64508229209037e-32	1.12850635349161e-31	IFI35	UNCHANGED
IFI44	1541.02395806061	-0.644460150646547	0.10855438374558	-5.9367491980515	2.9072888420897e-09	5.60537213984939e-09	IFI44	UNCHANGED
IFI44L	1527.7691151157	-0.545399054633094	0.18555488907114	-2.93928689975932	0.00328968403954667	0.0044758583220532	IFI44L	UNCHANGED
IFI6	1521.53914090766	-0.957494802785021	0.124803659556173	-7.67200902754024	1.69323032193932e-14	4.09961737583221e-14	IFI6	UNCHANGED
IFIH1	1175.84800618235	-0.50523167605922	0.0649545478946044	-7.77823404881536	7.35439150580528e-15	1.80223908698442e-14	IFIH1	UNCHANGED
IFIT1	470.398254051127	-1.08158415225026	0.162059208742979	-6.67400612800482	2.48913215814632e-11	5.26556473027848e-11	IFIT1	UNCHANGED
IFIT2	1609.20949413116	-2.40338108083431	0.145532663286736	-16.5143757185219	2.89137362842011e-61	2.32011989830179e-60	IFIT2	DOWN
IFIT3	1394.12592996856	-1.45938633554554	0.136221090603985	-10.7133655227309	8.8099622110233e-27	3.20883894159015e-26	IFIT3	UNCHANGED
IFIT5	688.051966828898	-0.837494906423573	0.0810181468080979	-10.3371274142729	4.78671061990968e-25	1.64665865331593e-24	IFIT5	UNCHANGED
IFITM1	1160.30781638002	0.406243889364646	0.127787888261996	3.17904845983327	0.00147759385904568	0.0020652603220832	IFITM1	UNCHANGED
IFITM2	6859.42853119968	-0.707526110017064	0.092975400787898	-7.60982049038027	2.74476875944289e-14	6.60015508748065e-14	IFITM2	UNCHANGED
IFITM3	2812.71578713573	-0.722609539197948	0.139576814947091	-5.17714592836832	2.25305985964465e-07	3.95646018831319e-07	IFITM3	UNCHANGED
